Latency,Policy
307.7397346496582,InFaas
256.3309669494629,InFaas
201.77912712097168,InFaas
190.73247909545898,InFaas
404.03103828430176,InFaas
283.7941646575928,InFaas
216.8600559234619,InFaas
203.0038833618164,InFaas
346.37928009033203,InFaas
145.79296112060547,InFaas
208.0097198486328,InFaas
313.60340118408203,InFaas
146.0866928100586,InFaas
167.1593189239502,InFaas
268.5198783874512,InFaas
275.24662017822266,InFaas
298.57659339904785,InFaas
313.14730644226074,InFaas
320.1160430908203,InFaas
316.0512447357178,InFaas
375.74315071105957,InFaas
380.55992126464844,InFaas
402.4538993835449,InFaas
397.02463150024414,InFaas
419.3391799926758,InFaas
450.7317543029785,InFaas
449.1856098175049,InFaas
451.5101909637451,InFaas
487.46299743652344,InFaas
467.70620346069336,InFaas
474.9786853790283,InFaas
500.4003047943115,InFaas
502.3841857910156,InFaas
519.6590423583984,InFaas
506.40010833740234,InFaas
142.33803749084473,InFaas
305.4993152618408,InFaas
248.94380569458008,InFaas
320.6014633178711,InFaas
291.5787696838379,InFaas
217.55409240722656,InFaas
200.20294189453125,InFaas
200.19984245300293,InFaas
404.36530113220215,InFaas
190.38939476013184,InFaas
222.55754470825195,InFaas
128.02624702453613,InFaas
197.4809169769287,InFaas
129.05359268188477,InFaas
232.0091724395752,InFaas
194.43297386169434,InFaas
176.97858810424805,InFaas
122.1013069152832,InFaas
118.80064010620117,InFaas
354.3508052825928,InFaas
438.06934356689453,InFaas
459.1491222381592,InFaas
469.04587745666504,InFaas
542.0606136322021,InFaas
556.0123920440674,InFaas
682.0361614227295,InFaas
343.3666229248047,InFaas
337.8608226776123,InFaas
491.73474311828613,InFaas
340.1660919189453,InFaas
491.74046516418457,InFaas
243.73388290405273,InFaas
280.2081108093262,InFaas
282.9887866973877,InFaas
306.49352073669434,InFaas
314.87011909484863,InFaas
393.7361240386963,InFaas
410.7682704925537,InFaas
435.6813430786133,InFaas
433.96496772766113,InFaas
450.9155750274658,InFaas
454.850435256958,InFaas
469.22922134399414,InFaas
469.1731929779053,InFaas
463.47665786743164,InFaas
470.1516628265381,InFaas
487.8873825073242,InFaas
505.77306747436523,InFaas
528.5611152648926,InFaas
539.0262603759766,InFaas
562.4067783355713,InFaas
526.5324115753174,InFaas
357.2392463684082,InFaas
234.95149612426758,InFaas
415.67134857177734,InFaas
269.72436904907227,InFaas
341.7792320251465,InFaas
226.56917572021484,InFaas
337.75997161865234,InFaas
347.14555740356445,InFaas
171.2183952331543,InFaas
276.0038375854492,InFaas
297.5914478302002,InFaas
152.4674892425537,InFaas
266.4361000061035,InFaas
463.60087394714355,InFaas
131.55174255371094,InFaas
183.213472366333,InFaas
314.1906261444092,InFaas
125.15807151794434,InFaas
183.87436866760254,InFaas
114.44544792175293,InFaas
181.04028701782227,InFaas
185.64414978027344,InFaas
117.00177192687988,InFaas
185.64701080322266,InFaas
179.08048629760742,InFaas
248.77381324768066,InFaas
273.52237701416016,InFaas
285.0956916809082,InFaas
289.2751693725586,InFaas
390.7477855682373,InFaas
411.1630916595459,InFaas
426.03540420532227,InFaas
437.00313568115234,InFaas
434.65590476989746,InFaas
471.09341621398926,InFaas
428.44462394714355,InFaas
431.351900100708,InFaas
458.04500579833984,InFaas
467.2586917877197,InFaas
496.0179328918457,InFaas
526.1821746826172,InFaas
546.492338180542,InFaas
545.731782913208,InFaas
160.13717651367188,InFaas
274.857759475708,InFaas
310.8861446380615,InFaas
308.1483840942383,InFaas
312.37030029296875,InFaas
378.734827041626,InFaas
244.05169486999512,InFaas
358.259916305542,InFaas
181.9283962249756,InFaas
154.26087379455566,InFaas
207.66019821166992,InFaas
167.86646842956543,InFaas
199.97382164001465,InFaas
238.77906799316406,InFaas
186.4917278289795,InFaas
186.8002414703369,InFaas
116.81532859802246,InFaas
218.56260299682617,InFaas
125.88787078857422,InFaas
115.56005477905273,InFaas
232.61260986328125,InFaas
185.55808067321777,InFaas
176.55301094055176,InFaas
414.9315357208252,InFaas
114.03632164001465,InFaas
174.68619346618652,InFaas
480.7858467102051,InFaas
482.06043243408203,InFaas
502.4435520172119,InFaas
607.0554256439209,InFaas
474.1058349609375,InFaas
335.7384204864502,InFaas
342.93079376220703,InFaas
471.12393379211426,InFaas
332.23438262939453,InFaas
494.3058490753174,InFaas
332.06725120544434,InFaas
566.5750503540039,InFaas
784.7740650177002,InFaas
554.9962520599365,InFaas
610.2056503295898,InFaas
589.9820327758789,InFaas
627.032995223999,InFaas
633.3408355712891,InFaas
639.3353939056396,InFaas
600.172758102417,InFaas
844.33913230896,InFaas
700.84547996521,InFaas
767.6849365234375,InFaas
283.11920166015625,InFaas
412.2176170349121,InFaas
423.4199523925781,InFaas
275.10881423950195,InFaas
289.6249294281006,InFaas
435.2090358734131,InFaas
310.84632873535156,InFaas
281.6450595855713,InFaas
345.89385986328125,InFaas
350.6138324737549,InFaas
352.5218963623047,InFaas
419.92950439453125,InFaas
446.17414474487305,InFaas
334.6107006072998,InFaas
452.4664878845215,InFaas
373.16322326660156,InFaas
392.96436309814453,InFaas
342.9605960845947,InFaas
458.88733863830566,InFaas
340.90256690979004,InFaas
468.1112766265869,InFaas
329.6775817871094,InFaas
327.1498680114746,InFaas
437.3209476470947,InFaas
115.91458320617676,InFaas
115.7681941986084,InFaas
175.8441925048828,InFaas
221.13895416259766,InFaas
274.48034286499023,InFaas
350.77595710754395,InFaas
306.840181350708,InFaas
316.4045810699463,InFaas
334.47933197021484,InFaas
357.94591903686523,InFaas
378.9994716644287,InFaas
363.24286460876465,InFaas
426.27859115600586,InFaas
432.3148727416992,InFaas
440.3235912322998,InFaas
450.3781795501709,InFaas
493.03603172302246,InFaas
526.1650085449219,InFaas
538.2516384124756,InFaas
535.6698036193848,InFaas
561.1832141876221,InFaas
534.7905158996582,InFaas
450.7777690887451,InFaas
164.44706916809082,InFaas
245.47076225280762,InFaas
331.73108100891113,InFaas
435.8994960784912,InFaas
158.19859504699707,InFaas
167.191743850708,InFaas
208.08959007263184,InFaas
209.17391777038574,InFaas
371.2422847747803,InFaas
313.0934238433838,InFaas
291.81718826293945,InFaas
235.26930809020996,InFaas
250.66518783569336,InFaas
231.97388648986816,InFaas
194.69833374023438,InFaas
122.0238208770752,InFaas
512.7534866333008,InFaas
121.13642692565918,InFaas
223.42753410339355,InFaas
226.54342651367188,InFaas
179.32748794555664,InFaas
342.8349494934082,InFaas
489.1664981842041,InFaas
493.938684463501,InFaas
532.2551727294922,InFaas
547.2419261932373,InFaas
477.0088195800781,InFaas
386.36255264282227,InFaas
515.8047676086426,InFaas
327.59761810302734,InFaas
432.1305751800537,InFaas
322.1454620361328,InFaas
349.64656829833984,InFaas
212.17751502990723,InFaas
211.1032009124756,InFaas
358.84690284729004,InFaas
317.1422481536865,InFaas
337.4922275543213,InFaas
340.1052951812744,InFaas
389.01352882385254,InFaas
417.38080978393555,InFaas
417.1278476715088,InFaas
424.91960525512695,InFaas
429.60119247436523,InFaas
436.80310249328613,InFaas
488.13652992248535,InFaas
491.2896156311035,InFaas
497.0848560333252,InFaas
496.57726287841797,InFaas
518.0618762969971,InFaas
515.3300762176514,InFaas
551.3925552368164,InFaas
549.236536026001,InFaas
385.5020999908447,InFaas
556.5946102142334,InFaas
185.11962890625,InFaas
433.1953525543213,InFaas
146.82674407958984,InFaas
310.29510498046875,InFaas
327.80003547668457,InFaas
210.10899543762207,InFaas
199.10430908203125,InFaas
218.28293800354004,InFaas
273.4484672546387,InFaas
158.5855484008789,InFaas
193.90177726745605,InFaas
199.08952713012695,InFaas
196.50006294250488,InFaas
119.44293975830078,InFaas
272.33052253723145,InFaas
190.01102447509766,InFaas
193.42327117919922,InFaas
115.6156063079834,InFaas
115.57364463806152,InFaas
190.27137756347656,InFaas
189.64910507202148,InFaas
122.71380424499512,InFaas
192.34657287597656,InFaas
115.10848999023438,InFaas
176.06496810913086,InFaas
179.53133583068848,InFaas
225.45528411865234,InFaas
235.43214797973633,InFaas
270.07412910461426,InFaas
286.26132011413574,InFaas
298.83527755737305,InFaas
311.6726875305176,InFaas
313.9524459838867,InFaas
309.2639446258545,InFaas
318.56727600097656,InFaas
331.7844867706299,InFaas
369.8127269744873,InFaas
383.38232040405273,InFaas
404.1285514831543,InFaas
419.8784828186035,InFaas
473.54698181152344,InFaas
508.3043575286865,InFaas
521.0363864898682,InFaas
359.73477363586426,InFaas
280.0931930541992,InFaas
502.5629997253418,InFaas
157.6824188232422,InFaas
132.85422325134277,InFaas
283.7176322937012,InFaas
430.28759956359863,InFaas
276.3245105743408,InFaas
304.227352142334,InFaas
122.3301887512207,InFaas
328.6740779876709,InFaas
341.09044075012207,InFaas
185.774564743042,InFaas
194.87833976745605,InFaas
193.4199333190918,InFaas
201.49493217468262,InFaas
332.66472816467285,InFaas
186.51318550109863,InFaas
289.72911834716797,InFaas
186.77282333374023,InFaas
191.99752807617188,InFaas
185.0435733795166,InFaas
117.42544174194336,InFaas
118.1631088256836,InFaas
191.49422645568848,InFaas
182.1448802947998,InFaas
120.95880508422852,InFaas
120.80097198486328,InFaas
116.61362648010254,InFaas
183.67648124694824,InFaas
187.38961219787598,InFaas
229.87914085388184,InFaas
250.42486190795898,InFaas
252.699613571167,InFaas
323.7311840057373,InFaas
333.3745002746582,InFaas
365.8485412597656,InFaas
430.0079345703125,InFaas
412.8386974334717,InFaas
437.2131824493408,InFaas
459.20395851135254,InFaas
464.08653259277344,InFaas
483.3536148071289,InFaas
457.5066566467285,InFaas
476.87411308288574,InFaas
534.1243743896484,InFaas
568.5627460479736,InFaas
570.8887577056885,InFaas
571.8464851379395,InFaas
590.6472206115723,InFaas
594.8128700256348,InFaas
401.1650085449219,InFaas
402.3904800415039,InFaas
323.95362854003906,InFaas
295.8652973175049,InFaas
404.4947624206543,InFaas
164.0927791595459,InFaas
266.8416500091553,InFaas
454.2548656463623,InFaas
230.03792762756348,InFaas
180.54914474487305,InFaas
205.1370143890381,InFaas
282.6988697052002,InFaas
119.66085433959961,InFaas
473.4025001525879,InFaas
469.16699409484863,InFaas
115.97466468811035,InFaas
164.91270065307617,InFaas
113.86775970458984,InFaas
183.55417251586914,InFaas
176.50341987609863,InFaas
186.0823631286621,InFaas
120.79429626464844,InFaas
117.47074127197266,InFaas
181.31089210510254,InFaas
121.44112586975098,InFaas
190.6108856201172,InFaas
178.6670684814453,InFaas
242.2170639038086,InFaas
250.0448226928711,InFaas
261.36231422424316,InFaas
332.75723457336426,InFaas
325.3812789916992,InFaas
352.67019271850586,InFaas
387.88485527038574,InFaas
392.59886741638184,InFaas
396.2891101837158,InFaas
436.0048770904541,InFaas
440.35911560058594,InFaas
496.3960647583008,InFaas
490.7357692718506,InFaas
524.2362022399902,InFaas
527.122974395752,InFaas
584.3119621276855,InFaas
584.9893093109131,InFaas
280.8539867401123,InFaas
619.5480823516846,InFaas
272.7537155151367,InFaas
392.2286033630371,InFaas
257.2145462036133,InFaas
394.58727836608887,InFaas
275.01988410949707,InFaas
409.8527431488037,InFaas
516.3772106170654,InFaas
243.62993240356445,InFaas
289.2906665802002,InFaas
443.55273246765137,InFaas
135.67590713500977,InFaas
277.79483795166016,InFaas
263.03577423095703,InFaas
214.51711654663086,InFaas
207.82971382141113,InFaas
282.6275825500488,InFaas
120.96738815307617,InFaas
177.70719528198242,InFaas
202.04758644104004,InFaas
208.30512046813965,InFaas
183.65240097045898,InFaas
116.46652221679688,InFaas
115.87047576904297,InFaas
128.28969955444336,InFaas
180.8490753173828,InFaas
184.15403366088867,InFaas
117.00129508972168,InFaas
192.59047508239746,InFaas
115.2350902557373,InFaas
199.53560829162598,InFaas
252.39109992980957,InFaas
271.2523937225342,InFaas
288.130521774292,InFaas
314.1474723815918,InFaas
340.3489589691162,InFaas
355.41725158691406,InFaas
374.73368644714355,InFaas
411.21459007263184,InFaas
431.19287490844727,InFaas
430.1447868347168,InFaas
431.28037452697754,InFaas
497.85423278808594,InFaas
520.820140838623,InFaas
517.5447463989258,InFaas
531.5921306610107,InFaas
521.9922065734863,InFaas
546.2424755096436,InFaas
530.4195880889893,InFaas
549.9906539916992,InFaas
563.774585723877,InFaas
592.0107364654541,InFaas
237.24651336669922,InFaas
372.1475601196289,InFaas
262.4046802520752,InFaas
214.2629623413086,InFaas
323.85969161987305,InFaas
216.05181694030762,InFaas
617.0196533203125,InFaas
161.13638877868652,InFaas
147.4287509918213,InFaas
418.20335388183594,InFaas
149.81579780578613,InFaas
192.70920753479004,InFaas
412.8413200378418,InFaas
122.11370468139648,InFaas
241.67323112487793,InFaas
120.99051475524902,InFaas
377.55298614501953,InFaas
179.14772033691406,InFaas
197.95465469360352,InFaas
181.90574645996094,InFaas
116.39618873596191,InFaas
188.37976455688477,InFaas
113.72780799865723,InFaas
177.90603637695312,InFaas
115.09084701538086,InFaas
255.4471492767334,InFaas
263.5080814361572,InFaas
269.44875717163086,InFaas
267.26460456848145,InFaas
269.1967487335205,InFaas
284.1818332672119,InFaas
294.2395210266113,InFaas
332.8242301940918,InFaas
367.3439025878906,InFaas
377.2153854370117,InFaas
408.42342376708984,InFaas
417.38438606262207,InFaas
427.97136306762695,InFaas
427.59037017822266,InFaas
431.5502643585205,InFaas
484.93313789367676,InFaas
489.69531059265137,InFaas
533.8242053985596,InFaas
522.1433639526367,InFaas
336.0912799835205,InFaas
320.2404975891113,InFaas
252.7306079864502,InFaas
239.23301696777344,InFaas
524.9536037445068,InFaas
202.4831771850586,InFaas
213.30666542053223,InFaas
359.055757522583,InFaas
139.04261589050293,InFaas
346.2710380554199,InFaas
150.54726600646973,InFaas
448.40502738952637,InFaas
280.78293800354004,InFaas
192.50965118408203,InFaas
272.0766067504883,InFaas
267.37260818481445,InFaas
186.7051124572754,InFaas
127.31194496154785,InFaas
216.294527053833,InFaas
191.2405490875244,InFaas
185.9292984008789,InFaas
116.43099784851074,InFaas
231.7221164703369,InFaas
116.61720275878906,InFaas
117.86341667175293,InFaas
182.5416088104248,InFaas
194.94318962097168,InFaas
185.63437461853027,InFaas
116.93859100341797,InFaas
244.5814609527588,InFaas
293.6816215515137,InFaas
254.4708251953125,InFaas
269.5636749267578,InFaas
274.86562728881836,InFaas
333.5609436035156,InFaas
358.109712600708,InFaas
378.1158924102783,InFaas
415.59505462646484,InFaas
424.44658279418945,InFaas
423.2220649719238,InFaas
423.24376106262207,InFaas
475.4972457885742,InFaas
433.5958957672119,InFaas
448.1329917907715,InFaas
438.17901611328125,InFaas
458.2843780517578,InFaas
501.60717964172363,InFaas
529.7985076904297,InFaas
543.5488224029541,InFaas
533.7705612182617,InFaas
611.900806427002,InFaas
382.343053817749,InFaas
209.9320888519287,InFaas
154.00958061218262,InFaas
310.7914924621582,InFaas
302.706241607666,InFaas
166.5964126586914,InFaas
404.7367572784424,InFaas
214.55645561218262,InFaas
616.7500019073486,InFaas
246.77109718322754,InFaas
121.48761749267578,InFaas
247.76506423950195,InFaas
256.6077709197998,InFaas
227.9055118560791,InFaas
117.24972724914551,InFaas
144.5322036743164,InFaas
211.6847038269043,InFaas
363.86752128601074,InFaas
124.50098991394043,InFaas
186.29050254821777,InFaas
118.62993240356445,InFaas
186.7983341217041,InFaas
116.23787879943848,InFaas
184.2632293701172,InFaas
176.72085762023926,InFaas
237.7002239227295,InFaas
292.1404838562012,InFaas
303.56621742248535,InFaas
342.52285957336426,InFaas
361.328125,InFaas
377.6063919067383,InFaas
373.9752769470215,InFaas
399.1880416870117,InFaas
409.0423583984375,InFaas
415.3010845184326,InFaas
337.3370170593262,InFaas
449.76210594177246,InFaas
427.8595447540283,InFaas
453.0658721923828,InFaas
477.75840759277344,InFaas
488.4824752807617,InFaas
471.2815284729004,InFaas
520.5378532409668,InFaas
531.8491458892822,InFaas
372.3258972167969,InFaas
620.7404136657715,InFaas
641.2131786346436,InFaas
232.99288749694824,InFaas
439.7275447845459,InFaas
209.7797393798828,InFaas
271.2726593017578,InFaas
370.87249755859375,InFaas
235.31794548034668,InFaas
204.15163040161133,InFaas
222.20706939697266,InFaas
219.99120712280273,InFaas
466.6152000427246,InFaas
249.3729591369629,InFaas
220.51095962524414,InFaas
124.65953826904297,InFaas
189.6357536315918,InFaas
131.3455104827881,InFaas
309.30304527282715,InFaas
200.04796981811523,InFaas
207.2741985321045,InFaas
136.69157028198242,InFaas
190.00911712646484,InFaas
126.08051300048828,InFaas
178.64990234375,InFaas
115.42224884033203,InFaas
178.08961868286133,InFaas
239.17508125305176,InFaas
267.3509120941162,InFaas
278.66291999816895,InFaas
272.9499340057373,InFaas
300.586462020874,InFaas
307.5859546661377,InFaas
304.7652244567871,InFaas
313.95435333251953,InFaas
339.5371437072754,InFaas
338.3767604827881,InFaas
394.1912651062012,InFaas
401.7479419708252,InFaas
411.3905429840088,InFaas
380.7492256164551,InFaas
452.76522636413574,InFaas
440.65260887145996,InFaas
447.9787349700928,InFaas
520.3919410705566,InFaas
269.9918746948242,InFaas
317.962646484375,InFaas
323.883056640625,InFaas
394.06299591064453,InFaas
247.0703125,InFaas
180.14931678771973,InFaas
341.37821197509766,InFaas
120.0704574584961,InFaas
333.8327407836914,InFaas
203.53055000305176,InFaas
166.3060188293457,InFaas
286.6654396057129,InFaas
187.70265579223633,InFaas
478.47914695739746,InFaas
185.5638027191162,InFaas
185.5928897857666,InFaas
118.72482299804688,InFaas
315.0637149810791,InFaas
186.87725067138672,InFaas
206.54964447021484,InFaas
114.19463157653809,InFaas
117.92778968811035,InFaas
175.39715766906738,InFaas
115.51141738891602,InFaas
394.37127113342285,InFaas
577.904224395752,InFaas
505.0201416015625,InFaas
505.42569160461426,InFaas
368.0298328399658,InFaas
353.8024425506592,InFaas
543.8003540039062,InFaas
489.8409843444824,InFaas
352.189302444458,InFaas
486.522912979126,InFaas
340.28124809265137,InFaas
498.9666938781738,InFaas
295.89104652404785,InFaas
265.1224136352539,InFaas
271.96598052978516,InFaas
274.96957778930664,InFaas
310.8646869659424,InFaas
383.5408687591553,InFaas
400.56347846984863,InFaas
403.6221504211426,InFaas
425.40836334228516,InFaas
457.26537704467773,InFaas
478.08122634887695,InFaas
476.50957107543945,InFaas
492.57683753967285,InFaas
461.5018367767334,InFaas
526.2889862060547,InFaas
510.26463508605957,InFaas
537.0233058929443,InFaas
564.8837089538574,InFaas
593.9702987670898,InFaas
609.3714237213135,InFaas
607.4512004852295,InFaas
347.1088409423828,InFaas
358.9625358581543,InFaas
324.71656799316406,InFaas
189.97812271118164,InFaas
268.82100105285645,InFaas
451.6754150390625,InFaas
156.53371810913086,InFaas
198.39072227478027,InFaas
261.1682415008545,InFaas
210.99495887756348,InFaas
252.8097629547119,InFaas
117.76161193847656,InFaas
182.2812557220459,InFaas
227.5559902191162,InFaas
319.90861892700195,InFaas
187.24370002746582,InFaas
117.49577522277832,InFaas
117.58995056152344,InFaas
187.730073928833,InFaas
190.45042991638184,InFaas
247.1449375152588,InFaas
255.4945945739746,InFaas
262.5603675842285,InFaas
335.53266525268555,InFaas
305.5744171142578,InFaas
307.2400093078613,InFaas
313.25697898864746,InFaas
341.4778709411621,InFaas
399.20639991760254,InFaas
400.37012100219727,InFaas
407.44972229003906,InFaas
427.8755187988281,InFaas
442.2566890716553,InFaas
431.8394660949707,InFaas
437.84379959106445,InFaas
503.2341480255127,InFaas
548.7303733825684,InFaas
558.3817958831787,InFaas
370.55182456970215,InFaas
244.39644813537598,InFaas
599.6458530426025,InFaas
268.618106842041,InFaas
377.2261142730713,InFaas
459.1789245605469,InFaas
292.47260093688965,InFaas
367.5227165222168,InFaas
406.13770484924316,InFaas
308.3939552307129,InFaas
269.27876472473145,InFaas
253.02457809448242,InFaas
198.92525672912598,InFaas
189.0408992767334,InFaas
210.4332447052002,InFaas
141.78991317749023,InFaas
188.2803440093994,InFaas
435.1334571838379,InFaas
443.9220428466797,InFaas
195.27029991149902,InFaas
191.57171249389648,InFaas
115.39149284362793,InFaas
178.37762832641602,InFaas
366.0001754760742,InFaas
385.9233856201172,InFaas
393.1558132171631,InFaas
561.8247985839844,InFaas
544.025182723999,InFaas
572.3652839660645,InFaas
607.2111129760742,InFaas
342.1211242675781,InFaas
550.6093502044678,InFaas
476.12833976745605,InFaas
491.89305305480957,InFaas
339.0018939971924,InFaas
256.02102279663086,InFaas
296.4787483215332,InFaas
363.24334144592285,InFaas
383.9242458343506,InFaas
401.3640880584717,InFaas
420.87793350219727,InFaas
422.0852851867676,InFaas
424.00383949279785,InFaas
422.49393463134766,InFaas
448.549747467041,InFaas
468.75619888305664,InFaas
476.17149353027344,InFaas
468.2798385620117,InFaas
472.61619567871094,InFaas
483.5491180419922,InFaas
533.8234901428223,InFaas
540.2324199676514,InFaas
544.0740585327148,InFaas
552.349328994751,InFaas
542.1385765075684,InFaas
581.2087059020996,InFaas
591.0272598266602,InFaas
600.6617546081543,InFaas
613.818883895874,InFaas
635.9927654266357,InFaas
261.6555690765381,InFaas
268.40829849243164,InFaas
354.38036918640137,InFaas
213.2425308227539,InFaas
139.4031047821045,InFaas
245.21398544311523,InFaas
576.8661499023438,InFaas
221.82941436767578,InFaas
216.94302558898926,InFaas
207.94320106506348,InFaas
168.27845573425293,InFaas
348.8922119140625,InFaas
126.35111808776855,InFaas
119.92812156677246,InFaas
347.8395938873291,InFaas
175.5044460296631,InFaas
180.27138710021973,InFaas
234.91501808166504,InFaas
253.5865306854248,InFaas
260.5915069580078,InFaas
261.9352340698242,InFaas
314.34011459350586,InFaas
338.1679058074951,InFaas
337.31555938720703,InFaas
351.62949562072754,InFaas
360.9917163848877,InFaas
368.38698387145996,InFaas
389.7848129272461,InFaas
389.99152183532715,InFaas
416.8519973754883,InFaas
416.1720275878906,InFaas
435.9173774719238,InFaas
434.80563163757324,InFaas
456.2833309173584,InFaas
461.13133430480957,InFaas
291.0444736480713,InFaas
185.50443649291992,InFaas
462.56494522094727,InFaas
164.0300750732422,InFaas
223.1302261352539,InFaas
322.01528549194336,InFaas
146.2690830230713,InFaas
332.7751159667969,InFaas
235.02731323242188,InFaas
255.20658493041992,InFaas
215.8215045928955,InFaas
177.49857902526855,InFaas
235.92829704284668,InFaas
162.92285919189453,InFaas
216.0320281982422,InFaas
225.10409355163574,InFaas
178.42459678649902,InFaas
126.54948234558105,InFaas
228.59668731689453,InFaas
209.11359786987305,InFaas
136.76810264587402,InFaas
265.04969596862793,InFaas
193.1471824645996,InFaas
483.8438034057617,InFaas
178.4806251525879,InFaas
115.23866653442383,InFaas
347.5227355957031,InFaas
351.0458469390869,InFaas
438.3435249328613,InFaas
441.6337013244629,InFaas
346.6494083404541,InFaas
487.224817276001,InFaas
617.971658706665,InFaas
476.6576290130615,InFaas
470.3700542449951,InFaas
486.7238998413086,InFaas
608.5836887359619,InFaas
271.79574966430664,InFaas
292.54913330078125,InFaas
304.28576469421387,InFaas
318.15457344055176,InFaas
274.30272102355957,InFaas
308.90774726867676,InFaas
331.9218158721924,InFaas
360.4772090911865,InFaas
374.25899505615234,InFaas
393.5284614562988,InFaas
390.90800285339355,InFaas
415.9989356994629,InFaas
437.589168548584,InFaas
433.4678649902344,InFaas
447.59202003479004,InFaas
471.7907905578613,InFaas
478.05285453796387,InFaas
174.6535301208496,InFaas
516.4995193481445,InFaas
538.0191802978516,InFaas
576.0817527770996,InFaas
279.7272205352783,InFaas
237.6863956451416,InFaas
226.23538970947266,InFaas
209.08308029174805,InFaas
321.6235637664795,InFaas
220.57867050170898,InFaas
211.7612361907959,InFaas
225.31461715698242,InFaas
295.912504196167,InFaas
285.57300567626953,InFaas
180.56535720825195,InFaas
354.08902168273926,InFaas
133.49580764770508,InFaas
200.84357261657715,InFaas
190.50002098083496,InFaas
234.0986728668213,InFaas
116.47343635559082,InFaas
187.29519844055176,InFaas
299.1025447845459,InFaas
124.62162971496582,InFaas
196.7005729675293,InFaas
253.39102745056152,InFaas
191.28155708312988,InFaas
120.39852142333984,InFaas
217.18955039978027,InFaas
130.80596923828125,InFaas
170.2120304107666,InFaas
195.4176425933838,InFaas
184.01288986206055,InFaas
122.97892570495605,InFaas
190.2616024017334,InFaas
562.767744064331,InFaas
601.7286777496338,InFaas
765.1495933532715,InFaas
829.9026489257812,InFaas
831.6049575805664,InFaas
565.8688545227051,InFaas
582.329511642456,InFaas
566.7080879211426,InFaas
605.4246425628662,InFaas
743.8340187072754,InFaas
566.8728351593018,InFaas
565.671443939209,InFaas
417.7968502044678,InFaas
311.6629123687744,InFaas
335.8936309814453,InFaas
353.00588607788086,InFaas
477.766752243042,InFaas
341.6104316711426,InFaas
513.465404510498,InFaas
505.92732429504395,InFaas
453.4034729003906,InFaas
307.5823783874512,InFaas
276.98779106140137,InFaas
385.6210708618164,InFaas
338.3641242980957,InFaas
345.6130027770996,InFaas
356.42480850219727,InFaas
361.1483573913574,InFaas
528.4779071807861,InFaas
529.2894840240479,InFaas
511.73925399780273,InFaas
346.27437591552734,InFaas
510.7135772705078,InFaas
349.454402923584,InFaas
352.9698848724365,InFaas
337.0523452758789,InFaas
118.05915832519531,InFaas
116.96434020996094,InFaas
179.23331260681152,InFaas
180.1137924194336,InFaas
116.41120910644531,InFaas
335.2336883544922,Clipper
324.86870884895325,Clipper
278.5027325153351,Clipper
301.7573058605194,Clipper
316.85054302215576,Clipper
267.8840756416321,Clipper
248.23734164237976,Clipper
239.4569218158722,Clipper
335.7435464859009,Clipper
258.8140368461609,Clipper
330.1981517246791,Clipper
268.50087302071705,Clipper
310.0847005844116,Clipper
326.01799283708846,Clipper
328.12628746032715,Clipper
310.9102930341448,Clipper
326.7053876604353,Clipper
328.06573595319475,Clipper
377.71081924438477,Clipper
322.82867431640625,Clipper
310.00256538391113,Clipper
386.5499496459961,Clipper
380.69868087768555,Clipper
359.4815731048584,Clipper
354.2551279067993,Clipper
388.70954513549805,Clipper
297.2393035888672,Clipper
290.8877432346344,Clipper
186.07115745544434,Clipper
311.0945905957903,Clipper
310.8540943690709,Clipper
187.53743171691895,Clipper
349.2490904671805,Clipper
326.97391510009766,Clipper
397.5071430206299,Clipper
405.92448711395264,Clipper
305.26178223746166,Clipper
285.14349460601807,Clipper
401.77059173583984,Clipper
346.1590528488159,Clipper
317.78788566589355,Clipper
350.47154426574707,Clipper
291.3823127746582,Clipper
302.16503143310547,Clipper
214.34015035629272,Clipper
239.06230926513672,Clipper
273.88644218444824,Clipper
167.33227457318986,Clipper
212.597233908517,Clipper
176.81830269949776,Clipper
269.36858040945873,Clipper
171.15599768502372,Clipper
366.52495861053467,Clipper
252.16050148010254,Clipper
267.23384857177734,Clipper
161.68597766331263,Clipper
360.828161239624,Clipper
349.07984733581543,Clipper
185.21124976021903,Clipper
361.5653991699219,Clipper
331.1491012573242,Clipper
216.57705307006836,Clipper
157.0169244493757,Clipper
305.11157512664795,Clipper
312.59937286376953,Clipper
330.2114691053118,Clipper
289.14625304085865,Clipper
320.2979564666748,Clipper
208.16349983215332,Clipper
312.53504753112793,Clipper
288.65402936935425,Clipper
479.49734330177307,Clipper
396.01656794548035,Clipper
383.0944299697876,Clipper
326.8989622592926,Clipper
265.52769115992953,Clipper
298.98154735565186,Clipper
317.3856054033552,Clipper
388.6810541152954,Clipper
253.3845603466034,Clipper
372.2769498825073,Clipper
386.0610246658325,Clipper
338.6564254760742,Clipper
285.4772210121155,Clipper
161.73100471496582,Clipper
254.9450397491455,Clipper
215.2233123779297,Clipper
206.991046667099,Clipper
478.82911562919617,Clipper
474.4931757450104,Clipper
278.9615903581892,Clipper
307.30798840522766,Clipper
320.73843479156494,Clipper
288.53251934051514,Clipper
237.69047260284424,Clipper
201.10031536647253,Clipper
279.8677853175572,Clipper
279.5194983482361,Clipper
209.54646383013045,Clipper
269.2588056836809,Clipper
353.6884307861328,Clipper
385.9959125518799,Clipper
172.78671264648438,Clipper
404.98805046081543,Clipper
425.87828636169434,Clipper
